filename,probability
J01_2018.06.28 13_17_15.jpg,0.19997145244032144
J01_2018.06.19 08_49_03.jpg,0.5055147831638654
J01_2018.06.19 13_57_41.jpg,0.2856102093040943
J01_2018.06.23 10_21_49.jpg,0.35563244422276813
J01_2018.06.22 08_51_30.jpg,0.17177453738749024
J01_2018.06.25 14_10_52.jpg,0.3261185896893342
J01_2018.06.17 14_26_08.jpg,0.9956313514065742
J01_2018.06.17 13_13_45.jpg,0.5833283333333333
J01_2018.06.16 10_41_49.jpg,0.9166495005289714
J01_2018.06.13 14_22_07.jpg,0.25847894427478313
J01_2018.06.16 09_39_53.jpg,0.5244536412258942
J01_2018.06.26 14_50_30.jpg,0.2809894970536232
J01_2018.06.19 13_53_38.jpg,0.9999899999999999
J01_2018.06.20 08_44_57.jpg,0.9166034931937854
J01_2018.06.26 13_29_57.jpg,0.2430809448391199
J01_2018.06.27 08_57_00.jpg,0.287037129598856
J01_2018.06.23 10_42_58.jpg,0.9999899999999999
J01_2018.06.25 15_22_00.jpg,0.27503753648251295
J01_2018.06.26 09_01_18.jpg,0.20434029524525008
J01_2018.06.27 13_47_03.jpg,0.07823603666964916
J01_2018.06.27 10_03_16.jpg,0.11690612611472605
J01_2018.06.27 15_10_59.jpg,0.04494361261948943
J01_2018.06.27 14_17_53.jpg,0.06238849097043277
J01_2018.06.25 13_16_45.jpg,0.9999899999999999
J01_2018.06.25 15_11_00.jpg,0.39296700929601985
J01_2018.06.23 13_55_49.jpg,0.14113399860560893
J01_2018.06.27 14_15_15.jpg,0.08191716306954622
J01_2018.06.27 13_09_27.jpg,0.749810241162777
J01_2018.06.28 13_50_18.jpg,0.6600041973094146
J01_2018.06.25 13_33_55.jpg,0.41769621064066886
J01_2018.06.26 10_09_09.jpg,0.7368912026286125
J01_2018.06.23 08_45_23.jpg,0.6919937456647556
J01_2018.06.26 15_27_10.jpg,0.40474878166913986
J01_2018.06.25 14_43_08.jpg,0.4671758330345154
J01_2018.06.13 14_46_38.jpg,0.9999899999999999
J01_2018.06.17 09_19_54.jpg,0.36064745284728705
J01_2018.06.25 08_49_19.jpg,0.5681831960876783
J01_2018.06.27 09_01_42.jpg,0.2731850057219466
J01_2018.06.26 09_18_43.jpg,0.4156018561601639
J01_2018.06.25 14_28_24.jpg,0.22180872139632704
J01_2018.06.27 09_46_06.jpg,0.2754018372774124
J01_2018.06.27 09_50_16.jpg,0.18568438020646566
J01_2018.06.28 13_27_21.jpg,0.1975982238849004
J01_2018.06.25 15_20_33.jpg,0.19607756947278973
J01_2018.06.25 10_10_38.jpg,0.14240762879252433
J01_2018.06.19 15_31_33.jpg,0.5040946354468663
J01_2018.06.28 13_58_21.jpg,0.1478852341800928
J01_2018.06.17 10_27_12.jpg,0.195908396589756
J01_2018.06.25 13_25_05.jpg,0.18557278727293014
J01_2018.06.19 14_10_15.jpg,0.30907810603578884
J01_2018.06.25 10_30_48.jpg,0.4013768744965394
J01_2018.06.19 08_49_34.jpg,0.9181036793541908
J01_2018.06.27 14_22_18.jpg,0.0825680485844612
J01_2018.06.19 13_43_40.jpg,0.9997216754508018
J01_2018.06.26 13_50_58.jpg,0.3301443039357662
J01_2018.06.13 14_43_45.jpg,0.8333283333333332
J01_2018.06.23 10_20_20.jpg,0.9166616666666667
J01_2018.06.13 13_32_11.jpg,0.9999899999999999
J01_2018.06.17 13_21_29.jpg,0.9163930217425029
J01_2018.06.17 14_20_04.jpg,0.4981234810233116
J01_2018.06.27 10_06_35.jpg,0.1289458415389061
J01_2018.06.27 13_54_56.jpg,0.4199644656231006
J01_2018.06.23 10_15_11.jpg,0.11286728278845547
J01_2018.06.23 09_36_11.jpg,0.9999899999999999
J01_2018.06.19 09_44_02.jpg,0.9999899999999999
J01_2018.06.26 13_36_18.jpg,0.05768161554932594
J01_2018.06.26 14_57_49.jpg,0.20728782014101743
J01_2018.06.26 14_21_46.jpg,0.1051737266510725
J01_2018.06.26 15_54_45.jpg,0.22793997367024418
J01_2018.06.23 09_43_18.jpg,0.3530908574660619
J01_2018.06.23 10_33_35.jpg,0.20224570957124235
J01_2018.06.16 10_30_20.jpg,0.41263224308689433
J01_2018.06.19 13_43_56.jpg,0.20597910260160762
J01_2018.06.20 15_07_29.jpg,0.02882797419205308
J01_2018.06.19 15_42_22.jpg,0.9166616666666667
J01_2018.06.28 14_01_29.jpg,0.2806458578755458
J01_2018.06.26 08_45_32.jpg,0.0653008670464158
J01_2018.06.19 14_59_17.jpg,0.4863702348351478
J01_2018.06.23 10_01_51.jpg,0.14856276390254497
J01_2018.06.26 14_03_34.jpg,0.31396871681014693
J01_2018.06.16 10_38_52.jpg,0.3923323220491409
J01_2018.06.16 09_14_13.jpg,0.2944900061314305
J01_2018.06.23 09_35_08.jpg,0.4813643834471702
J01_2018.06.27 10_06_12.jpg,0.9723221057009697
J01_2018.06.26 09_17_21.jpg,0.4574173291524251
J01_2018.06.23 08_37_31.jpg,0.749995
J01_2018.06.27 14_15_03.jpg,0.17265123253067333
J01_2018.06.17 14_47_32.jpg,0.8305413226286571
J01_2018.06.25 14_24_13.jpg,0.3015259086072445
J01_2018.06.27 13_27_30.jpg,0.7361987456679344
J01_2018.06.26 09_08_46.jpg,0.6171119014422098
J01_2018.06.20 15_17_01.jpg,0.39209631209572154
J01_2018.06.19 14_31_59.jpg,0.9999899999999999
J01_2018.06.19 10_08_00.jpg,0.3111305004835129
J01_2018.06.19 09_35_13.jpg,0.9999899999999999
J01_2018.06.28 13_35_15.jpg,0.9999899999999999
J01_2018.06.20 15_40_26.jpg,0.9999899999999999
J01_2018.06.22 14_39_19.jpg,0.24445114479511976
J01_2018.06.25 14_26_38.jpg,0.26741572221120197
J01_2018.06.25 08_47_20.jpg,0.9999899999999999
J01_2018.06.27 15_03_29.jpg,0.3385337880730629
J01_2018.06.16 09_41_37.jpg,0.9827231013131141
J01_2018.06.26 14_57_12.jpg,0.441531786074241
J01_2018.06.26 10_08_56.jpg,0.5931441113352776
J01_2018.06.27 09_13_04.jpg,0.12326200035512444
J01_2018.06.26 15_47_53.jpg,0.9999899999999999
J01_2018.06.26 13_26_54.jpg,0.6201696793238322
J01_2018.06.16 10_50_26.jpg,0.6631597379843395
J01_2018.06.28 14_41_45.jpg,0.9999899999999999
J01_2018.06.28 15_13_12.jpg,0.20143912880793213
J01_2018.06.26 09_42_56.jpg,0.19889880747844774
J01_2018.06.19 09_47_52.jpg,0.14125927453041076
J01_2018.06.22 14_44_36.jpg,0.4311536840081215
J01_2018.06.20 14_10_47.jpg,0.9999899999999999
J01_2018.06.25 15_36_44.jpg,0.30324590773433446
J01_2018.06.27 08_46_37.jpg,0.32865586047172546
J01_2018.06.27 13_43_26.jpg,0.4250373235821724
J01_2018.06.28 15_31_20.jpg,0.8333283333333332
J01_2018.06.20 15_03_29.jpg,0.2748893511792024
J01_2018.06.28 15_42_28.jpg,0.30870944549441337
J01_2018.06.22 09_03_57.jpg,0.16834466354101896
J01_2018.06.28 14_38_42.jpg,0.09222786230146884
J01_2018.06.25 14_55_41.jpg,0.3753820761024952
J01_2018.06.25 08_59_48.jpg,0.49916311268806457
J01_2018.06.26 13_47_19.jpg,0.2263596310198307
J01_2018.06.25 14_19_02.jpg,0.9999899999999999
J01_2018.06.25 08_44_59.jpg,0.08027079803049564
J01_2018.06.28 14_02_59.jpg,0.9166616666666667
J01_2018.06.22 14_08_05.jpg,0.3487491210301717
J01_2018.06.28 15_35_37.jpg,0.9999899999999999
J01_2018.06.23 08_41_59.jpg,0.22533559528291225
J01_2018.06.16 08_51_33.jpg,0.9999899999999999
J01_2018.06.23 13_55_54.jpg,0.21785750177999336
J01_2018.06.26 15_30_40.jpg,0.33405504499872524
J01_2018.06.26 13_54_16.jpg,0.2504234268248081
J01_2018.06.17 15_25_08.jpg,0.577096884449323
J01_2018.06.26 09_39_43.jpg,0.2554958640515804
J01_2018.06.26 13_55_19.jpg,0.9999899999999999
J01_2018.06.22 10_27_31.jpg,0.13385483351647853
J01_2018.06.23 13_26_00.jpg,0.2586276038467884
J01_2018.06.26 08_58_54.jpg,0.8836176686835289
J01_2018.06.13 13_27_46.jpg,0.9999899999999999
J01_2018.06.27 13_36_28.jpg,0.28869198364317417
J01_2018.06.27 14_22_05.jpg,0.17056903903484344
J01_2018.06.25 14_17_48.jpg,0.13012553666830065
J01_2018.06.20 08_48_14.jpg,0.5681388129790623
J01_2018.06.25 09_57_07.jpg,0.4869445959726969
J01_2018.06.17 09_02_55.jpg,0.8333283333333332
J01_2018.06.27 10_25_25.jpg,0.9999596618962288
J01_2018.06.23 13_53_25.jpg,0.9999899999999999
J01_2018.06.26 15_18_18.jpg,0.15300942034572365
J01_2018.06.19 13_35_20.jpg,0.3973818412899971
J01_2018.06.26 13_53_52.jpg,0.2533267727971077
J01_2018.06.17 13_51_22.jpg,0.43483842824697494
J01_2018.06.26 09_32_25.jpg,0.0601226273842156
J01_2018.06.25 14_34_43.jpg,0.2524446687579155
J01_2018.06.28 14_31_13.jpg,0.13776571218967437
J01_2018.06.27 09_06_21.jpg,0.9981688403439521
J01_2018.06.25 14_08_17.jpg,0.9999899999999999
J01_2018.06.27 09_59_59.jpg,0.377751960504055
J01_2018.06.25 14_52_06.jpg,0.9982140802693367
J01_2018.06.25 14_23_37.jpg,0.9999899999999999
J01_2018.06.26 15_03_59.jpg,0.3167927070438862
J01_2018.06.20 15_24_39.jpg,0.3643942375977834
